"GEOID","mean_EV_range"
48455,252.673565261554
48457,252.427064007421
48459,248.432624612785
48461,262.907719928187
48463,250.98175787728
48465,244.473423814936
48467,246.985077236957
48469,245.698673845847
48471,246.05968502972
48473,245.806953392536
48475,258.030636177074
48477,248.559844995247
48479,237.609546831909
48481,250.290311198927
48483,260.862095730918
48485,239.887081339713
48487,251.919648009233
48489,250.172551101672
48491,236.604573393307
48493,249.873674242424
48495,259.623093681917
48497,248.453756532579
48499,248.205257517494
48501,258.269466641888
48503,252.935149694396
48505,254.890832523486
48507,251.660684551341
49000,243.168103448276
49001,251.206373815676
49003,241.342944472746
49005,238.043948420795
49007,243.827499783943
49009,256.033623188406
49011,233.939703327542
49013,250.734225291325
49015,248.934904902223
49017,250.686084142395
49019,236.485563289508
49021,242.919215646224
49023,245.391104108593
49025,246.665312264861
49027,244.996482356821
49029,241.720387872837
49031,250.316934230968
49033,251.910383597884
49035,228.997008494017
49037,247.390894175554
49039,242.433503193856
49041,247.305167958656
49043,238.265017486114
49045,238.561783848199
49047,248.737284052584
49049,232.086681217989
49051,240.422383833183
49053,236.759150866777
49055,255.03682111077
49057,235.212350054526
50000,243.186046511628
50001,239.79674986393
50003,239.250865800866
50005,241.011224583678
50007,230.49925096586
50009,249.272165966905
50011,240.914289613757
50013,242.459787273745
50015,239.573223362424
50017,242.542297417631
50019,241.950362625977
50021,238.495501138952
50023,237.651511270492
50025,238.199746142027
50027,239.330800313612
51000,220.134020618557
51001,237.606515246232
51003,234.433157523153
51005,245.188060405852
51007,243.815810366338
51009,240.589325591782
51011,243.690582959641
51013,230.370790527944
51015,237.878613496381
51017,250.360059760956
51019,238.482958199357
51021,248.431618293755
51023,240.601572306269
51025,241.928540161961
51027,248.851448885059
51029,242.541936902275
51031,237.778984144047
51033,239.91598119859
51035,243.656560981254
51036,243.269936657463
51037,244.641537625645
51041,231.742637516222
51043,242.240804778372
51045,250.294801641587
51047,238.758250735214
51049,243.145639534884
51051,247.760781671159
51053,241.963069471772
51057,241.963115280812
51059,226.774284725427
51061,236.681647285127
51063,241.571635460846
51065,239.978992944195
51067,238.562088500995
51069,236.575604663303
51071,241.374429223744
51073,239.506839365694
51075,241.422077457227
51077,245.384827091061
51079,239.559402121504
51081,242.232818327118
51083,239.796461990301
51085,235.968373002934
51087,229.55625386359
51089,239.547759738397
51091,253.896523178808
51093,241.465550387597
51095,236.130897138438
51097,245.283282565848
51099,240.726421086059
51101,243.945225541886
51103,239.526194735497
51105,245.829177828148
51107,231.328313650894
51109,239.445312966167
51111,243.302027200411
51113,244.073765819177
51115,245.723248314277
51117,242.085246370593
51119,241.701574702343
51121,235.861327364733
51125,244.098353909465
51127,242.821085995496
51131,241.407346629639
51133,241.411580267559
51135,241.502653799759
51137,240.867988966242
51139,240.752286649325
51141,243.66239565133
51143,240.379857415403
51145,241.828388188033
51147,239.708189040538
51149,241.026236619324
51153,230.284875
51155,241.358696453587
51157,246.587090334387
51159,243.333615723484
51161,234.013378636653
51163,242.937532716803
51165,236.782539260048
51167,246.531624383369
51169,245.599539585627
51171,237.74207656821
51173,241.734710675776
51175,244.156385841441
51177,235.304828616129
51179,235.126078227246
51181,244.556415332014
51183,243.107142857143
51185,242.910808767952
51187,237.208659947742
51191,239.883480825959
51193,238.471088746569
51195,243.109383631915
51197,242.776111066784
51199,236.477657782622
51510,229.720029173124
51520,237.200464096945
51530,240.916751269036
51540,229.860419047619
51550,232.48687108741
51570,238.163175046555
51580,241.832552693208
51590,232.300801673057
51595,235.633181559476
51600,230.063084352204
51610,231.170070304654
51620,234.561135371179
51630,233.254333183655
51640,239.857267759563
51650,230.912699032157
51660,228.92223198594
51670,236.255895988712
51678,233.343106674984
51680,231.239433729996
51683,228.954045954046
51685,228.98171414355
51690,234.104359313078
51700,230.748546002382
51710,228.763763132158
51720,243.976851851852
51730,232.819275053305
51735,242.045364369792
51740,232.719217544838
51750,236.081745912704
51760,227.183059587471
51770,230.476610365955
51775,233.396278192265
51790,235.350655260284
51800,237.308394786486
51810,230.145893946504
51820,234.00105973025
51830,232.063611156418
51840,232.477174275242
53000,240.406844106464
53001,240.940735112546
53003,244.263876780006
53005,234.464206902639
53007,236.15574288725
53009,231.539755674853
53011,228.014101107944
53013,251.558518102722
53015,234.80704945992
53017,241.825381306218
53019,251.17145938174
53021,236.486162510056
53023,253.883017163505
53025,238.79618823886
53027,234.268135458519
53029,233.748740503798
53031,231.578531864774
53033,223.595637931749
53035,229.612251259937
53037,240.962415953106
53039,238.496719932717
53041,235.781743447827
53043,248.035340965655
53045,235.712763596004
53047,240.030808138867
53049,239.401707336716
53051,245.518543267624
53053,227.143366970219
53055,230.115519049283
53057,231.130008703781
53059,240.378335324572
53061,226.850480962657
53063,231.05241745283
53065,240.06151758453
53067,228.711838200454
53069,246.888997316419
53071,237.426084710744
53073,228.786364242829
53075,241.725473505001
53077,235.084425841099
54000,254.803571428571
54001,249.020191748983
54003,236.779650136415
54005,248.054698826941
54007,251.810262713166
54009,242.810037130195
54011,237.528927758228
54013,253.878394616679
54015,251.948370715193
54017,250.493805309735
54019,243.028175856206
54021,252.675065616798
54023,250.629983574735
54025,243.961141325767
54027,244.369636963696
54029,242.049301397206
54031,248.657233502538
54033,240.920874728117
54035,246.219340054995
54037,238.395539196836
54039,236.431810118499
54041,247.59462571977
54043,249.651340996169
54045,246.635655041471
54047,249.178134773955
54049,241.437242150899
54051,246.384974577151
54053,246.994503785129
54055,242.14498301945
54057,244.05112960761
54059,246.942606184575
54061,238.543258697162
54063,248.51488939308
54065,241.218251435865
54067,247.210686095932
54069,237.32412838058
54071,252.451690338068
54073,251.442913385827
54075,251.283679970021
54077,248.78577990079
54079,242.032877054816
54081,240.038994651176
54083,245.363407996651
54085,253.276305970149
54087,252.308307418925
54089,249.078371907422
54091,247.738285074836
54093,252.760844617856
54095,252.367958115183
54097,246.476581576027
54099,244.440958023867
54101,252.122795266801
54103,249.158801389693
54105,252.202224173251
54107,239.608227947736
54109,247.719351570415
55000,250.115942028986
55001,239.156861010351
55003,238.691106072058
55005,238.220505162002
55007,241.711392405063
55009,229.83745214062
55011,242.479009402728
55013,240.677048652132
55015,235.5732492276
55017,236.683270727857
55019,237.500079465989
55021,236.283056194193
55023,241.952860741274
55025,227.265779642131
55027,235.454153874353
55029,235.670033670034
55031,236.941274817137
55033,238.043514297555
55035,231.815443261587
55037,246.609363008442
55039,233.475822214668
55041,247.159340659341
55043,240.314261258889
55045,239.914119259767
55047,240.41951516381
55049,240.820531357311
55051,244.545358649789
55053,241.569058524173
55055,233.380106172395
55057,239.220102214651
55059,230.653610426206
55061,241.124342371509
55063,231.890315744861
55065,244.8672427337
55067,241.925692695214
55069,240.12197632527
55071,234.42855074562
55073,234.652110345889
55075,238.451816210355
55077,239.676332202648
55078,237.606346483705
55079,224.72168843373
55081,238.779071297027
55083,239.653894472362
55085,238.292154847551
55087,231.774682628429
55089,232.654196295122
55091,244.077722129475
55093,238.691695743196
55095,237.753620426829
55097,238.112904044248
55099,243.710306042375
55101,230.628584374393
55103,240.029632114503
55105,233.689549216104
55107,241.225233521905
55109,237.401403787578
55111,236.220283257461
55113,240.156690522663
55115,238.779857705326
55117,231.340868182008
55119,242.216371681416
55121,239.987558571659
55123,238.065219227845
55125,241.870236696324
55127,233.820672009632
55129,241.636752605595
55131,231.902995132909
55133,228.779294704615
55135,237.835179468555
55137,239.489927816015
55139,229.312885686647
55141,237.477478839178
56000,248.846153846154
56001,243.412801022945
56003,251.154921236527
56005,247.359330846615
56007,255.098355226846
56009,253.771174016014
56011,255.53117705902
56013,244.943499585961
56015,250.414634146341
56017,252.71869510665
56019,255.460847044485
56021,238.933736905064
56023,250.729443463718
56025,243.354953820319
56027,259.098282061526
56029,247.398612811098
56031,252.92413398225
56033,245.925694200352
56035,259.690674190674
56037,246.669472641743
56039,237.61549186677
56041,249.039444850256
56043,253.509765940274
56045,255.702002145156
